Region,Country code,Country,Year,Income group,"Enrol. tert. per 100,000 inh",Enrol. tert. all programs,GDP per capita,"GDP per capita, PPP",Government expend. on edu as % of GDP (%),Government expend. on tert. edu as % of GDP (%),Government expend. per tert. studet as % of GDP (%),Internet users,Population growth,Population age for tert. edu.,"Population, total"
South Asia,IND,India,2010,Lower middle income,1684.89038085938,20740740.0,1345.77015320886,4315.59602443741,3.42416000366211,1.19758999347687,72.3045806884766,7.5,1.36679795698174,115795728.0,1230980691.0
South Asia,IND,India,2011,Lower middle income,2136.44140625,26650952.0,1461.67195733844,4635.879136587,3.83866000175476,1.29123997688293,61.5094413757324,10.07,1.31187647952483,116576344.0,1247236029.0
South Asia,IND,India,2012,Lower middle income,2260.89282226563,28568408.0,1446.98540954276,4916.4857900019,3.86588001251221,1.23057997226715,54.3237800598145,12.58006091,1.26120551067994,117250232.0,1263065852.0
South Asia,IND,India,2013,Lower middle income,2202.04443359375,28175136.0,1452.19537323187,5250.51236297428,3.84236001968384,,49.1511001586914,15.1,1.21941894433091,117936408.0,1278562207.0
South Asia,IND,India,2014,Lower middle income,,30305848.0,1573.11808897472,5677.70294431951,,,,21.0,1.18932821143382,118681472.0,1293859294.0
South Asia,IND,India,2015,Lower middle income,,32107420.0,1596.47000261045,6139.19396900499,,,,26.0,1.16752707459156,119469984.0,1309053980.0
South Asia,LKA,Sri Lanka,2010,Lower middle income,1295.19799804688,261647.0,2819.51116056146,8389.99039305163,1.71871995925903,0.28218999505043,18.5139598846436,12.0,0.753365002008212,1600489.0,20119000.0
South Asia,LKA,Sri Lanka,2011,Lower middle income,1192.67517089844,242300.0,3220.99261489508,9213.32094321278,1.80838000774384,0.321200013160706,15.2947902679443,15.0,0.752665103104815,1589648.0,20271000.0
South Asia,LKA,Sri Lanka,2012,Lower middle income,1328.9140625,271389.0,3350.52137495275,10163.8587053829,1.49660003185272,0.280220001935959,19.9754791259766,18.2854,0.756834750791925,1581296.0,20425000.0
South Asia,LKA,Sri Lanka,2013,Lower middle income,1451.04077148438,297782.0,3610.28937355,10595.7129134302,1.62143003940582,0.342449992895126,23.6657295227051,21.9,0.780301447580142,1572467.0,20585000.0
South Asia,LKA,Sri Lanka,2014,Lower middle income,1570.71704101563,301681.0,3820.54099418849,11219.0752513953,1.92566001415253,,25.6581192016602,25.8,0.899512787210326,1564116.0,20771000.0
South Asia,LKA,Sri Lanka,2015,Lower middle income,,308000.0,3844.89122995401,11802.2316711951,2.17912006378174,,26.8677005767822,29.98873755,0.934429493640965,1555821.0,20966000.0
South Asia,MDV,Maldives,2010,Upper middle income,,,7052.2508403582,11682.8752202252,4.58669996261597,,,26.53,1.92578166044145,40674.0,367000.0
South Asia,MDV,Maldives,2011,Upper middle income,,,7359.02323018863,12602.2032195536,3.971519947052,0.397590011358261,,34.0,2.68833393934404,40310.0,377000.0
South Asia,MDV,Maldives,2012,Upper middle income,,,7496.54693633167,12884.0307675746,4.30966997146606,0.486189991235733,,38.9301,2.09981468397734,,385000.0
South Asia,MDV,Maldives,2013,Upper middle income,,,8384.25287737811,13759.4443784006,4.47970008850098,,,44.1,2.0566277581477,,393000.0
South Asia,MDV,Maldives,2014,Upper middle income,,6089.0,9220.32816514611,14732.4584728885,4.14695978164673,,35.1050796508789,49.28,2.01518154373079,37523.0,401000.0
South Asia,MDV,Maldives,2015,Upper middle income,,,9792.01733359288,14952.5156701815,5.22350978851318,,,54.46195515,2.01521823503817,,409163.0
South Asia,NPL,Nepal,2010,Low income,1402.25573730469,376869.0,592.183521642014,1945.80668141075,3.63271999359131,0.502489984035492,32.6631088256836,7.93,1.04916050907034,2616363.0,27023137.0
South Asia,NPL,Nepal,2011,Low income,1418.19287109375,385454.0,692.116684217348,2031.08746466776,3.85157990455627,,31.5331592559814,9.0,1.11871787326644,2670173.0,27327147.0
South Asia,NPL,Nepal,2012,Low income,,,681.792586817722,2142.09849471677,3.75279998779297,,,11.1493,1.17424117757524,,27649925.0
South Asia,NPL,Nepal,2013,Low income,1713.94763183594,477077.0,688.617278796698,2239.40328467858,3.46861004829407,,22.7160396575928,13.3,1.20567141575732,2818246.0,27985310.0
South Asia,NPL,Nepal,2014,Low income,1627.77465820313,458621.0,706.238697681072,2387.18914933336,3.98130011558533,0.537899971008301,27.6606903076172,15.44,1.20029747230758,2896709.0,28323241.0
South Asia,NPL,Nepal,2015,Low income,,445324.0,747.160462355857,2469.17325189077,3.71216011047363,,25.3011798858643,17.58161801,1.16899817730387,2980760.0,28656282.0
South Asia,PAK,Pakistan,2010,Lower middle income,,,1040.14226787636,4196.95580923862,2.28681993484497,,,8.0,2.07975534677765,17940468.0,170560182.0
South Asia,PAK,Pakistan,2011,Lower middle income,905.549133300781,1572664.0,1226.21531390333,4309.76371307112,2.2168300151825,,,9.0,2.10255250784699,18147532.0,174184265.0
South Asia,PAK,Pakistan,2012,Lower middle income,1024.25500488281,1816949.0,1261.20896743422,4447.90271044174,2.13352990150452,,,9.96,2.11726879973267,18297156.0,177911533.0
South Asia,PAK,Pakistan,2013,Lower middle income,1057.11743164063,1915419.0,1272.44106100063,4619.74453924608,2.49923992156982,0.803719997406006,74.4344024658203,10.9,2.11398694303088,18470100.0,181712595.0
South Asia,PAK,Pakistan,2014,Lower middle income,1044.0068359375,1931875.0,1316.98096583434,4820.57857534888,2.46434998512268,0.550650000572205,51.6307182312012,12.0,2.08779242867002,18656032.0,185546257.0
South Asia,PAK,Pakistan,2015,Lower middle income,,1871575.0,1428.63762767431,5009.99109271887,2.6467399597168,,59.7083587646484,14.0,2.04540725481691,18852632.0,189380513.0
Sub-Saharan Africa,AGO,Angola,2010,Upper middle income,,,3529.05348173757,5775.864013056,3.47622990608215,,,2.8,3.57009863798221,1923759.0,23369131.0
Sub-Saharan Africa,AGO,Angola,2011,Upper middle income,650.788757324219,142798.0,4299.01288877922,5911.25433387322,,,,3.1,3.5703524379835,2055804.0,24218565.0
Sub-Saharan Africa,AGO,Angola,2012,Upper middle income,,,4598.24998765441,6109.13661230635,,,,6.5,3.55949601038819,,25096150.0
Sub-Saharan Africa,AGO,Angola,2013,Upper middle income,932.604553222656,218679.0,4804.61688354724,6400.6733758948,,,,8.9,3.53182419107337,2203633.0,25998340.0
Sub-Saharan Africa,AGO,Angola,2014,Upper middle income,,,4709.31202367384,6594.39782555733,,,,10.2,3.48541253470949,2286479.0,26920466.0
Sub-Saharan Africa,AGO,Angola,2015,Upper middle income,,221037.0,3695.79374814656,6648.12401629126,,,,12.4,3.42802067046523,2374694.0,27859305.0
Sub-Saharan Africa,BDI,Burundi,2010,Low income,309.360931396484,29269.0,231.194325649216,748.380657602419,6.80530977249146,1.22500002384186,,1.0,3.2211828553465,929339.0,8766930.0
Sub-Saharan Africa,BDI,Burundi,2011,Low income,292.079254150391,28595.0,260.479907338153,771.509423734821,5.99911022186279,1.04719996452332,356.640808105469,1.11,3.10604641410092,958953.0,9043508.0
Sub-Saharan Africa,BDI,Burundi,2012,Low income,363.136352539063,36766.0,265.285605131269,793.080192119077,5.81509017944336,1.19789004325867,328.604156494141,1.219999945,3.00843601052626,1002036.0,9319710.0
Sub-Saharan Africa,BDI,Burundi,2013,Low income,428.885681152344,44887.0,282.755525208188,818.28521331237,5.41641998291016,1.31219005584717,305.953887939453,1.264218111,2.96509609525352,1018268.0,9600186.0
Sub-Saharan Africa,BDI,Burundi,2014,Low income,,51225.0,312.748979387017,846.058938786803,,,,1.38,2.99226468715451,1031501.0,9891790.0
Sub-Saharan Africa,BDI,Burundi,2015,Low income,,,300.676556924016,798.507983781938,,,,4.866224464,3.06110289439754,,10199270.0
Sub-Saharan Africa,BEN,Benin,2010,Low income,1202.78051757813,114382.0,757.695907409377,1781.98706633659,5.03251981735229,0.784789979457855,65.2479400634766,3.13,2.80610884361564,862615.0,9199259.0
Sub-Saharan Africa,BEN,Benin,2011,Low income,1126.66528320313,110181.0,825.942785363215,1820.89469315629,,,,4.148323066,2.80342201500857,891063.0,9460802.0
Sub-Saharan Africa,BEN,Benin,2012,Low income,1226.75170898438,123286.0,837.950500075362,1890.02901987697,4.87061977386475,1.21028995513916,98.1665802001953,4.5,2.79704040529129,918590.0,9729160.0
Sub-Saharan Africa,BEN,Benin,2013,Low income,1409.23010253906,145464.0,915.267458596353,2002.05140862019,4.55143976211548,0.961449980735779,67.8828506469727,4.9,2.79025324304921,946860.0,10004451.0
Sub-Saharan Africa,BEN,Benin,2014,Low income,,,943.686575031401,2107.9811663876,4.32068014144897,0.891480028629303,,6.0,2.78228712901218,975638.0,10286712.0
Sub-Saharan Africa,BEN,Benin,2015,Low income,,,783.947090952422,2120.17163791809,4.35980987548828,,,11.25498791,2.77297792645726,1004924.0,10575952.0
Sub-Saharan Africa,BFA,Burkina Faso,2010,Low income,327.314392089844,51166.0,575.446452687734,1394.58472667042,3.93681001663208,0.742129981517792,226.733551025391,2.4,3.01924468828771,1429767.0,15605217.0
Sub-Saharan Africa,BFA,Burkina Faso,2011,Low income,378.708404541016,60998.0,666.840410055466,1472.71648241138,4.48355007171631,0.686460018157959,166.32243347168,3.0,3.00893832758689,1471090.0,16081904.0
Sub-Saharan Africa,BFA,Burkina Faso,2012,Low income,415.25390625,68894.0,673.822818226635,1549.4802661889,4.05393981933594,0.709410011768341,162.135726928711,3.725034916,2.99725496812202,1511404.0,16571216.0
Sub-Saharan Africa,BFA,Burkina Faso,2013,Low income,434.755279541016,74276.0,699.781537016479,1616.77927059162,4.59568977355957,0.983959972858429,221.727432250977,9.1,2.98148293269498,1555222.0,17072723.0
Sub-Saharan Africa,BFA,Burkina Faso,2014,Low income,,,703.821656461717,1666.82375932191,4.60476016998291,0.553040027618408,,9.4,2.96197793879113,1601898.0,17585977.0
Sub-Saharan Africa,BFA,Burkina Faso,2015,Low income,,,575.314454176312,1703.1799355718,4.06224012374878,,,11.38764617,2.93969043058942,,18110624.0
Sub-Saharan Africa,BWA,Botswana,2010,Upper middle income,2068.82299804688,42366.0,6346.15620387349,13064.4662387584,,,,6.0,1.75154449757078,220982.0,2014866.0
Sub-Saharan Africa,BWA,Botswana,2011,Upper middle income,1811.69030761719,37859.0,7645.21461151315,13889.2704704923,,,,9.0,1.79400587122183,221008.0,2051339.0
Sub-Saharan Africa,BWA,Botswana,2012,Upper middle income,1870.47961425781,46613.0,7029.23145024034,14506.885230642,,,,16.0,1.83435103995214,220756.0,2089315.0
Sub-Saharan Africa,BWA,Botswana,2013,Upper middle income,2532.8623046875,57447.0,7007.62578590176,16111.1091493253,,,,30.0,1.85845339232399,,2128507.0
Sub-Saharan Africa,BWA,Botswana,2014,Upper middle income,2729.04150390625,55128.0,7497.76237763566,16764.4476772701,,,,36.74474744,1.86485525679638,220196.0,2168573.0
Sub-Saharan Africa,BWA,Botswana,2015,Upper middle income,,60583.0,6532.04467749128,16384.2915564189,,,,37.31205037,1.85597535367525,220053.0,2209197.0
Sub-Saharan Africa,CAF,Central African Republic,2010,Low income,251.025146484375,11158.0,446.443449375206,870.044080916885,1.20408999919891,0.246619999408722,98.2448272705078,2.0,1.00071378122449,436156.0,4448525.0
Sub-Saharan Africa,CAF,Central African Republic,2011,Low income,293.296936035156,13289.0,494.330677886517,911.655946889643,1.22393000125885,0.335310012102127,113.439323425293,2.2,0.619139161234674,444922.0,4476153.0
Sub-Saharan Africa,CAF,Central African Republic,2012,Low income,271.068298339844,12522.0,486.410113966205,963.564013916564,,,,3.0,0.318137562535434,451380.0,4490416.0
Sub-Saharan Africa,CAF,Central African Republic,2013,Low income,,,337.484961398269,618.5146822517,,,,3.4,0.205493489548696,,4499653.0
Sub-Saharan Africa,CAF,Central African Republic,2014,Low income,,,377.13202741973,633.918764759889,,,,3.6,0.349172211364049,464331.0,4515392.0
Sub-Saharan Africa,CAF,Central African Republic,2015,Low income,,,348.381417033715,668.337622217426,,,,3.8,0.67777177431409,,4546100.0
Sub-Saharan Africa,CIV,Côte d'Ivoire,2010,Lower middle income,716.630737304688,144270.0,1219.74909551521,2635.83777138699,4.56262016296387,,141.012496948242,2.7,2.30546426353247,1787917.0,20401331.0
Sub-Saharan Africa,CIV,Côte d'Ivoire,2011,Lower middle income,321.449462890625,66232.0,1214.70394645331,2511.42019511915,4.12951993942261,,332.844055175781,2.9,2.39246359128,1840118.0,20895311.0
Sub-Saharan Africa,CIV,Côte d'Ivoire,2012,Lower middle income,,,1262.48021811586,2762.34142570319,4.61273002624512,,,5.0,2.47350637389809,1900538.0,21418603.0
Sub-Saharan Africa,CIV,Côte d'Ivoire,2013,Lower middle income,783.216918945313,169351.0,1423.68228222575,2980.26505984901,4.74306011199951,,150.32551574707,12.0,2.52501635631214,1965153.0,21966312.0
Sub-Saharan Africa,CIV,Côte d'Ivoire,2014,Lower middle income,796.602172851563,176504.0,1569.92827532574,3217.63437899011,4.72938013076782,0.992150008678436,124.873626708984,19.2742298,2.53976657207964,2033406.0,22531350.0
Sub-Saharan Africa,CIV,Côte d'Ivoire,2015,Lower middle income,,192689.0,1434.32661467505,3458.57868780136,5.03422021865845,,126.773551940918,21.88520842,2.52916307814285,2104678.0,23108472.0
Sub-Saharan Africa,CMR,Cameroon,2010,Lower middle income,1070.05285644531,220331.0,1309.12220801948,2870.56268713564,3.31309008598328,0.299600005149841,27.998929977417,4.3,2.7306902313796,1996070.0,19970495.0
Sub-Saharan Africa,CMR,Cameroon,2011,Lower middle income,1156.45739746094,244233.0,1429.64755266211,2969.0475747898,3.06405997276306,0.460790008306503,39.8455390930176,5.0,2.71658693897421,2047898.0,20520447.0
Sub-Saharan Africa,CMR,Cameroon,2012,Lower middle income,,270409.0,1380.50984820072,3076.85813905275,2.96862006187439,0.230399996042252,18.4551792144775,7.5,2.7015959133753,2093887.0,21082383.0
Sub-Saharan Africa,CMR,Cameroon,2013,Lower middle income,,322175.0,1493.74656747065,3208.26832603863,3.02990007400513,0.3091099858284,21.3104190826416,10.0,2.68316290755262,2139526.0,21655715.0
Sub-Saharan Africa,CMR,Cameroon,2014,Lower middle income,,349756.0,1571.18253466367,3367.03398701029,,,,16.21487223,2.66187609259836,2185139.0,22239904.0
Sub-Saharan Africa,CMR,Cameroon,2015,Lower middle income,,389974.0,1353.92448961447,3509.20725380194,,,,20.68014766,2.63853608129366,2231240.0,22834522.0
Sub-Saharan Africa,COD,Dem. Rep. Congo,2010,Low income,,,318.075751596552,597.076987349427,1.60178005695343,0.384550005197525,,0.72,3.33093595752052,6021958.0,64523263.0
Sub-Saharan Africa,COD,Dem. Rep. Congo,2011,Low income,716.263488769531,487685.0,357.483493772145,629.856388836565,,,,1.2,3.33829597760212,6240773.0,66713597.0
Sub-Saharan Africa,COD,Dem. Rep. Congo,2012,Low income,727.333251953125,511251.0,398.140694830982,664.801780089217,,,,1.679961015,3.33887151187946,6453185.0,68978682.0
Sub-Saharan Africa,COD,Dem. Rep. Congo,2013,Low income,610.560363769531,442979.0,420.87049003093,708.959621464787,2.2453498840332,0.492799997329712,80.7130126953125,2.2,3.33236685630567,6670603.0,71316033.0
Sub-Saharan Africa,COD,Dem. Rep. Congo,2014,Low income,,,461.56808529415,764.481099113777,,,,3.0,3.31917585896345,6892908.0,73722860.0
Sub-Saharan Africa,COD,Dem. Rep. Congo,2015,Low income,,,474.936048106405,800.729411086787,,,,3.799999507,3.30041641381667,,76196619.0
Sub-Saharan Africa,COG,Congo,2010,Lower middle income,,,2737.34233022991,5081.43214469695,6.2178897857666,0.676360011100769,,5.0,3.07836267516329,364880.0,4386693.0
Sub-Saharan Africa,COG,Congo,2011,Lower middle income,812.173034667969,33928.0,3196.64752370824,5213.94692099844,,,,5.6,2.8326651638626,372190.0,4512730.0
Sub-Saharan Africa,COG,Congo,2012,Lower middle income,916.968627929688,39303.0,2952.05234806594,5368.26568966105,,,,6.106695024,2.63806624365531,376485.0,4633363.0
Sub-Saharan Africa,COG,Congo,2013,Lower middle income,842.835327148438,37037.0,2964.57298903058,5502.48287322744,,0.705449998378754,83.6994018554688,6.6,2.51548838854741,381086.0,4751393.0
Sub-Saharan Africa,COG,Congo,2014,Lower middle income,,,2910.52022576864,5833.76202027977,,,,7.11,2.48821513602493,386803.0,4871101.0
Sub-Saharan Africa,COG,Congo,2015,Lower middle income,,,1712.12114632566,5913.8882772912,,,,7.615974662,2.52471438446134,,4995648.0
Sub-Saharan Africa,COM,Comoros,2010,Low income,558.899108886719,3905.0,769.174288260466,1383.9296940583,,,,5.1,2.41254187719426,68511.0,689692.0
Sub-Saharan Africa,COM,Comoros,2011,Low income,770.421203613281,5516.0,829.758688479073,1414.61172325694,4.94434976577759,0.458460003137589,57.452220916748,5.5,2.41757407753107,69742.0,706569.0
Sub-Saharan Africa,COM,Comoros,2012,Low income,829.674743652344,6087.0,788.632652955229,1448.4276861253,4.88066005706787,0.416029989719391,48.3533401489258,5.975296308,2.41881934220997,70780.0,723868.0
Sub-Saharan Africa,COM,Comoros,2013,Low income,828.924438476563,6231.0,834.341094890303,1487.11050669385,4.30224990844727,,50.5110206604004,6.5,2.40661062566515,71764.0,741500.0
Sub-Saharan Africa,COM,Comoros,2014,Low income,844.035827636719,6499.0,852.954307862846,1508.55635310178,4.86861991882324,,44.6165313720703,6.98,2.38337335884995,72790.0,759385.0
Sub-Saharan Africa,COM,Comoros,2015,Low income,,,727.646386827046,1507.63774815845,4.34328985214233,,,7.459161386,2.34769949129974,,777424.0
Sub-Saharan Africa,CPV,Cabo Verde,2010,Lower middle income,2068.60400390625,10144.0,3312.82598480901,5710.34425217671,5.55001020431519,,,30.0,1.08491908678436,58617.0,502384.0
Sub-Saharan Africa,CPV,Cabo Verde,2011,Lower middle income,2376.81225585938,11769.0,3670.42945259692,5991.77849034175,5.04101991653442,0.835739970207214,35.1623802185059,32.0,1.1248561132471,58593.0,508067.0
Sub-Saharan Africa,CPV,Cabo Verde,2012,Lower middle income,2355.90063476563,11800.0,3408.48276238421,6097.22155582546,,,,34.74,1.15690799438352,58644.0,513979.0
Sub-Saharan Africa,CPV,Cabo Verde,2013,Lower middle income,2576.20385742188,13068.0,3558.79631355078,6171.85798635019,4.99245023727416,0.796840012073517,30.7129192352295,37.5,1.18502283661085,58571.0,520106.0
Sub-Saharan Africa,CPV,Cabo Verde,2014,Lower middle income,2606.89697265625,13397.0,3529.61840305663,6244.74028757326,,,,40.26,1.2099029339253,58293.0,526437.0
Sub-Saharan Africa,CPV,Cabo Verde,2015,Lower middle income,,12538.0,2954.11946734235,6314.7296843524,,,,47.96162392,1.22265175312115,57758.0,532913.0
Sub-Saharan Africa,ERI,Eritrea,2010,Low income,256.713500976563,12039.0,482.1490904235,1387.71466344319,,,,0.61,1.85051574340403,516768.0,4390840.0
Sub-Saharan Africa,ERI,Eritrea,2011,Low income,,,582.775530237486,1510.45892910899,,,,0.7,1.89165228375533,,4474690.0
Sub-Saharan Africa,ERI,Eritrea,2012,Low income,,,,,,,,0.8,,,
Sub-Saharan Africa,ERI,Eritrea,2013,Low income,,,,,,,,0.9,,,
Sub-Saharan Africa,ERI,Eritrea,2014,Low income,245.653793334961,12554.0,,,,,,0.99,,489362.0,
Sub-Saharan Africa,ERI,Eritrea,2015,Low income,,,,,,,,1.083733116,,,
Sub-Saharan Africa,ETH,Ethiopia,2010,Low income,659.641418457031,577594.0,341.309909200504,1052.10426150867,4.4961199760437,1.97564995288849,278.530151367188,0.75,2.64159447665885,7877398.0,87702670.0
Sub-Saharan Africa,ETH,Ethiopia,2011,Low income,703.709289550781,632344.0,354.846354368724,1162.78331740492,5.48400020599365,2.46186995506287,311.323028564453,1.1,2.63767029296574,8151459.0,90046756.0
Sub-Saharan Africa,ETH,Ethiopia,2012,Low income,752.009887695313,693287.0,468.506724907536,1253.24331774066,5.56762981414795,2.60733008384705,299.581481933594,2.9,2.6275988813792,8512097.0,92444183.0
Sub-Saharan Africa,ETH,Ethiopia,2013,Low income,,,502.153588732071,1371.98167052453,4.50051021575928,1.92137002944946,,4.6,2.60893046744012,,94887724.0
Sub-Saharan Africa,ETH,Ethiopia,2014,Low income,780.925048828125,757175.0,571.162275886001,1500.59082254924,,,,7.7,2.57906830567915,9317883.0,97366774.0
Sub-Saharan Africa,ETH,Ethiopia,2015,Low income,,,645.465006707765,1635.72114456751,,,,11.6,2.54146861870415,,99873033.0
Sub-Saharan Africa,GAB,Gabon,2010,Upper middle income,,,8754.11392185095,15045.1665571067,3.07873010635376,,,13.0,3.31338623417802,146861.0,1640210.0
Sub-Saharan Africa,GAB,Gabon,2011,Upper middle income,,,10716.2032034624,15893.5162321878,2.98800992965698,,,18.0,3.40972188563286,150319.0,1697101.0
Sub-Saharan Africa,GAB,Gabon,2012,Upper middle income,,,9774.18076112105,16457.1588360764,3.01219010353088,,,24.0,3.45821476957591,,1756817.0
Sub-Saharan Africa,GAB,Gabon,2013,Upper middle income,,,9679.75920410781,17078.2216723427,3.0298900604248,,,30.53803344,3.38322762671116,,1817271.0
Sub-Saharan Africa,GAB,Gabon,2014,Upper middle income,,,9692.16387376944,17569.0230596948,2.66616988182068,,,38.07120929,3.1652928567747,162513.0,1875713.0
Sub-Saharan Africa,GAB,Gabon,2015,Upper middle income,,,7388.98414439318,17963.5086982772,,,,45.78453653,2.86218185753278,,1930175.0
Sub-Saharan Africa,GHA,Ghana,2010,Lower middle income,,,1312.60755731025,2997.5259544255,5.54059982299805,1.43770003318787,,7.8,2.51282973900612,2309918.0,24512104.0
Sub-Saharan Africa,GHA,Ghana,2011,Lower middle income,1146.7275390625,285862.0,1574.97865331211,3404.45956595241,8.14097023010254,1.0686000585556,90.8547286987305,9.0,2.45687994904856,2366760.0,25121796.0
Sub-Saharan Africa,GHA,Ghana,2012,Lower middle income,1156.19116210938,295344.0,1629.80022222505,3699.34780501398,7.91913986206055,1.46667003631592,129.337677001953,10.6,2.40402832192708,2424347.0,25733049.0
Sub-Saharan Africa,GHA,Ghana,2013,Lower middle income,1356.10815429688,354818.0,1814.492297022,3940.08736961076,6.09818983078003,1.19684994220734,86.5038681030273,15.0,2.35498687464052,2480379.0,26346251.0
Sub-Saharan Africa,GHA,Ghana,2014,Lower middle income,1501.28063964844,402142.0,1432.2279425605,4075.15780228233,6.17854976654053,,74.3299407958984,25.51773743,2.31233604659415,2530169.0,26962563.0
Sub-Saharan Africa,GHA,Ghana,2015,Lower middle income,,417534.0,1361.1139050484,4192.7013082271,,,,31.44785241,2.27438031073102,2572525.0,27582821.0
Sub-Saharan Africa,GIN,Guinea,2010,Low income,894.700012207031,98528.0,635.671485240139,1543.51448652397,3.69437003135681,1.33782005310059,149.527572631836,1.0,2.22621161386768,960307.0,10794170.0
Sub-Saharan Africa,GIN,Guinea,2011,Low income,911.884033203125,103192.0,614.86944823632,1625.57266316287,3.06633996963501,1.32729005813599,145.55451965332,2.0,2.20812715550148,991903.0,11035170.0
Sub-Saharan Africa,GIN,Guinea,2012,Low income,870.0234375,101173.0,654.799802694386,1715.16415690067,2.47077989578247,0.825150012969971,94.6274566650391,3.1,2.207402296921,1022790.0,11281469.0
Sub-Saharan Africa,GIN,Guinea,2013,Low income,916.030700683594,109454.0,726.094074670497,1771.36037790936,3.54483008384705,1.22643995285034,133.886413574219,4.5,2.23644224075737,1054585.0,11536615.0
Sub-Saharan Africa,GIN,Guinea,2014,Low income,960.7978515625,117943.0,744.682317792726,1827.34519724165,3.20816993713379,,130.824035644531,6.4,2.3040396436434,1087099.0,11805509.0
Sub-Saharan Africa,GIN,Guinea,2015,Low income,,,725.064689715606,1870.3986251602,,,,8.2,2.39391686647114,,12091533.0
Sub-Saharan Africa,GMB,The Gambia,2010,Low income,195.628829956055,3312.0,562.482515949497,1610.96812320668,4.15337991714478,0.410430014133453,209.800384521484,9.2,3.15714056163095,152418.0,1692149.0
Sub-Saharan Africa,GMB,The Gambia,2011,Low income,306.329132080078,5358.0,514.373860134866,1524.7560222876,3.89921998977661,0.297549992799759,84.8790893554688,10.8703,3.15360208159139,156831.0,1746363.0
Sub-Saharan Africa,GMB,The Gambia,2012,Low income,276.740509033203,5001.0,504.974009761754,1589.05906817528,4.08974981307983,0.30103999376297,92.2246322631835,12.44922872,3.14311845614476,161100.0,1802125.0
Sub-Saharan Africa,GMB,The Gambia,2013,Low income,,,483.486300793845,1639.99718483017,2.76770997047424,0.296920001506805,,14.0,3.12464566543281,165970.0,1859324.0
Sub-Saharan Africa,GMB,The Gambia,2014,Low income,,,434.465647079162,1632.98001225083,,,,15.56,3.0992828967515,171425.0,1917852.0
Sub-Saharan Africa,GMB,The Gambia,2015,Low income,,,458.969002463444,1672.97336342058,,,,16.5,3.06731218623717,,1977590.0
Sub-Saharan Africa,GNB,Guinea-Bissau,2010,Low income,,,546.721668646992,1372.0353014013,1.86755001544952,0.0934500023722649,,2.45,2.50113254815474,159615.0,1555880.0
Sub-Saharan Africa,GNB,Guinea-Bissau,2011,Low income,,,688.771819686925,1475.38909048806,1.84465003013611,0.117380000650883,,2.672,2.55556836410938,163392.0,1596154.0
Sub-Saharan Africa,GNB,Guinea-Bissau,2012,Low income,,,604.268355185121,1438.98105859398,1.98954999446869,0.119529999792576,,2.893990621,2.59638558146584,,1638139.0
Sub-Saharan Africa,GNB,Guinea-Bissau,2013,Low income,,,622.135106579748,1470.89968288805,2.17313003540039,0.091839998960495,,3.1,2.6122437242866,,1681495.0
Sub-Saharan Africa,GNB,Guinea-Bissau,2014,Low income,,,611.438426719103,1472.91530723278,,,,3.32,2.5974983187932,174100.0,1725744.0
Sub-Saharan Africa,GNB,Guinea-Bissau,2015,Low income,,,585.210556939796,1543.28326653337,,,,3.540706917,2.56184157330302,,1770526.0
Sub-Saharan Africa,GNQ,Equatorial Guinea,2010,High income: nonOECD,,,17136.4456757583,33041.1883529952,,,,6.0,4.51562162024935,65958.0,951104.0
Sub-Saharan Africa,GNQ,Equatorial Guinea,2011,High income: nonOECD,,,21451.8861709069,34363.1529063453,,,,11.5,4.4405499472586,68695.0,994290.0
Sub-Saharan Africa,GNQ,Equatorial Guinea,2012,High income: nonOECD,,,21557.6527999109,36288.4062684229,,,,13.94318219,4.35932769367207,,1038593.0
Sub-Saharan Africa,GNQ,Equatorial Guinea,2013,High income: nonOECD,,,20246.9930826625,33877.5422420033,,,,16.4,4.25566456544095,,1083746.0
Sub-Saharan Africa,GNQ,Equatorial Guinea,2014,High income: nonOECD,,,19245.6515117119,33226.7501442709,,,,18.86,4.12842100344897,74549.0,1129424.0
Sub-Saharan Africa,GNQ,Equatorial Guinea,2015,High income: nonOECD,,,10717.4821761177,29418.067886318,,,,21.31999999,3.98913883841991,,1175389.0
Sub-Saharan Africa,KEN,Kenya,2010,Low income,,,967.340077341325,2425.76061730584,5.51531982421875,,,7.2,2.72840571240366,4185194.0,41350152.0
Sub-Saharan Africa,KEN,Kenya,2011,Low income,,,987.445396712381,2556.87091600941,5.33416986465454,,,8.8,2.71182599842321,4199000.0,42486839.0
Sub-Saharan Africa,KEN,Kenya,2012,Low income,,,1155.02058181812,2650.44332808263,5.50300979614258,,,10.5,2.69316939694823,4197146.0,43646629.0
Sub-Saharan Africa,KEN,Kenya,2013,Low income,,,1229.11479786504,2776.5265665772,5.41311979293823,,,13.0,2.66812165895313,4207343.0,44826849.0
Sub-Saharan Africa,KEN,Kenya,2014,Low income,,,1335.06458006543,2900.02715623714,5.27475023269653,,,16.5,2.6361163551476,4241126.0,46024250.0
Sub-Saharan Africa,KEN,Kenya,2015,Low income,,,1349.97014383813,3025.43813570966,5.2739200592041,,,21.0,2.59933653353207,4295969.0,47236259.0
Sub-Saharan Africa,LBR,Liberia,2010,Low income,845.631225585938,33470.0,327.420509735634,685.500686062562,,,,2.3,3.52106240624552,359936.0,3948125.0
